record_id,redcap_repeat_instrument,redcap_repeat_instance,intake_questionnaire_timestamp,age,sex,intake_questionnaire_complete,log_a_new_activity_timestamp,type,social_context,wear_activity,nonwear_activity,nighttime,setting_level01,setting_level02_indoors,setting_level02_indoors_home,setting_level02_indoors_workingspace,setting_level02_indoors_learningfacility,setting_level02_indoors_retailfacility,setting_level02_indoors_healthfacility,setting_level02_indoors_leisurespace,setting_level02_outdoors,setting_level02_mixed,lighting_scenario_daylight___1,lighting_scenario_daylight___2,lighting_scenario_daylight___3,lighting_scenario_daylight___4,lighting_scenario_3___1,lighting_scenario_3___2,lighting_scenario_3___3,lighting_scenario_2___1,lighting_scenario_2___2,lighting_scenario_2___3,lighting_scenario_2___4,autonomy,notes,par_joindate,par_joindate_utc,par_timezone,par_code,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,log_a_new_activity_complete,post_participation_survey_timestamp,complete_log,behaviour_change,yes_behaviour_change,situation_logging_difficulty,other_feedback,travel_time_zone,travel_departure_time,travel_arrival_time,travel_date_time_travel,city_country,latitude,longitude,post_participation_survey_complete,device_information_timestamp,device_id,device_information_complete,detailed_time_zone_changes_timestamp,tz_identifier_start,datetime_start,tz_identifier_end,datetime_end,flight_no,detailed_time_zone_changes_complete
13,log_a_new_activity,18,,NA,NA,NA,NA,1,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,1,0,0,1,0,0,0,1,0,3,long distance train,NA,NA,NA,NA,2025-09-22 08:44:17,2025-09-22 08:44:58,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 08:44:59',    'utcTime': '2025-09-22 06:44:17.759008Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '48'  }",result_log_a_new_activity_13_18.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,19,,NA,NA,NA,NA,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,7,NA,1,1,0,0,0,0,0,0,0,0,0,2,street,NA,NA,NA,NA,2025-09-22 12:45:55,2025-09-22 12:46:23,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 12:46:24',    'utcTime': '2025-09-22 10:45:55.683949Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '39'  }",result_log_a_new_activity_13_19.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,20,,NA,NA,NA,NA,1,2,1,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,3,restaurant,NA,NA,NA,NA,2025-09-22 12:57:32,2025-09-22 12:58:15,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 12:58:15',    'utcTime': '2025-09-22 10:57:32.717067Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '43'  }",result_log_a_new_activity_13_20.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,21,,NA,NA,NA,NA,1,2,2,NA,NA,1,2,NA,5,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,3,,NA,NA,NA,NA,2025-09-22 13:19:47,2025-09-22 13:20:36,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 13:20:37',    'utcTime': '2025-09-22 11:19:47.290652Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '43'  }",result_log_a_new_activity_13_21.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,22,,NA,NA,NA,NA,1,2,2,NA,NA,1,2,NA,4,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,1,0,2,,NA,NA,NA,NA,2025-09-22 13:23:59,2025-09-22 13:25:07,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 13:25:07',    'utcTime': '2025-09-22 11:23:59.064590Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '53'  }",result_log_a_new_activity_13_22.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,23,,NA,NA,NA,NA,1,1,2,NA,NA,1,2,NA,5,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,3,,NA,NA,NA,NA,2025-09-22 19:58:59,2025-09-22 19:59:29,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 19:59:30',    'utcTime': '2025-09-22 17:58:59.513887Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '48'  }",result_log_a_new_activity_13_23.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,24,,NA,NA,NA,NA,1,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,6,NA,0,1,0,0,0,1,0,0,0,0,0,3,bike,NA,NA,NA,NA,2025-09-22 20:04:51,2025-09-22 20:05:34,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 20:05:34',    'utcTime': '2025-09-22 18:04:51.123257Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '43'  }",result_log_a_new_activity_13_24.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,25,,NA,NA,NA,NA,1,1,2,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-22 20:32:44,2025-09-22 20:33:19,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 20:33:20',    'utcTime': '2025-09-22 18:32:44.644720Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '48'  }",result_log_a_new_activity_13_25.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,26,,NA,NA,NA,NA,1,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,13,0,1,0,0,1,1,0,0,0,0,0,3,,NA,NA,NA,NA,2025-09-22 21:42:00,2025-09-22 21:42:54,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 21:42:54',    'utcTime': '2025-09-22 19:42:00.055242Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '43'  }",result_log_a_new_activity_13_26.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,27,,NA,NA,NA,NA,1,1,1,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,1,0,1,,NA,NA,NA,NA,2025-09-22 22:21:13,2025-09-22 22:22:06,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-22 22:22:07',    'utcTime': '2025-09-22 20:21:13.988350Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '53'  }",result_log_a_new_activity_13_27.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,28,,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 00:21:56,2025-09-23 00:22:43,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 00:22:43',    'utcTime': '2025-09-22 22:21:56.735344Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '34'  }",result_log_a_new_activity_13_28.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,29,,NA,NA,NA,NA,1,1,2,NA,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 06:33:43,2025-09-23 06:34:31,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 06:34:32',    'utcTime': '2025-09-23 04:33:43.608480Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '48'  }",result_log_a_new_activity_13_29.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,30,,NA,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-23 06:51:54,2025-09-23 06:52:38,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 06:52:38',    'utcTime': '2025-09-23 04:51:54.646525Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '34'  }",result_log_a_new_activity_13_30.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,31,,NA,NA,NA,NA,1,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,7,NA,0,1,0,0,1,0,0,0,0,0,0,3,,NA,NA,NA,NA,2025-09-23 07:21:19,2025-09-23 07:22:10,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 07:22:10',    'utcTime': '2025-09-23 05:21:19.355306Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '43'  }",result_log_a_new_activity_13_31.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,32,,NA,NA,NA,NA,1,2,2,NA,NA,1,2,NA,4,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,1,0,2,,NA,NA,NA,NA,2025-09-23 07:50:37,2025-09-23 07:51:13,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 07:51:14',    'utcTime': '2025-09-23 05:50:37.034748Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '53'  }",result_log_a_new_activity_13_32.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,33,,NA,NA,NA,NA,1,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,0,0,0,0,0,0,0,2,,NA,NA,NA,NA,2025-09-23 08:41:16,2025-09-23 08:41:42,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 08:41:42',    'utcTime': '2025-09-23 06:41:16.833110Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '39'  }",result_log_a_new_activity_13_33.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,34,,NA,NA,NA,NA,1,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,0,0,0,0,0,0,0,2,car,NA,NA,NA,NA,2025-09-23 11:49:12,2025-09-23 11:49:39,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 11:49:39',    'utcTime': '2025-09-23 09:49:12.283736Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '39'  }",result_log_a_new_activity_13_34.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,35,,NA,NA,NA,NA,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,6,NA,1,1,0,0,0,0,0,0,0,0,0,2,,NA,NA,NA,NA,2025-09-23 13:15:38,2025-09-23 13:16:33,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 13:16:34',    'utcTime': '2025-09-23 11:15:38.962214Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '39'  }",result_log_a_new_activity_13_35.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,36,,NA,NA,NA,NA,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,6,NA,1,1,0,0,0,0,0,0,0,0,0,2,,NA,NA,NA,NA,2025-09-23 13:58:12,2025-09-23 13:58:36,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 13:58:36',    'utcTime': '2025-09-23 11:58:12.670139Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '39'  }",result_log_a_new_activity_13_36.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,37,,NA,NA,NA,NA,1,2,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,0,0,0,0,0,0,3,,NA,NA,NA,NA,2025-09-23 13:59:05,2025-09-23 13:59:49,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 13:59:50',    'utcTime': '2025-09-23 11:59:05.152953Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '43'  }",result_log_a_new_activity_13_37.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
13,log_a_new_activity,38,,NA,NA,NA,NA,1,1,1,NA,NA,1,2,NA,4,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,1,0,2,,NA,NA,NA,NA,2025-09-23 14:02:55,2025-09-23 14:03:31,NA,1,"{    'devicemanufacturer': 'Fairphone',    'deviceplatform': 'Android',    'deviceversion': '13',    'syncdate': '2025-09-23 14:03:32',    'utcTime': '2025-09-23 12:02:55.471716Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'FP4',    'percentComplete': '53'  }",result_log_a_new_activity_13_38.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,,NA,2025-09-19 10:56:38,49,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,NA,,,NA,2025-09-24 16:18:52,4,3,,During travel using public transport,Selection points in MyCap App somehow unspecific or irrelevant,2,,,,Berlin and Southern Brandenburg,52° 14′ N,13° 38′ O,2,2025-10-06 18:34:00,2003462,2,,,,,,,0
15,log_a_new_activity,1,,NA,NA,NA,NA,1,2,1,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-21 11:57:15,2025-09-21 11:59:16,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-21 11:59:16',    'utcTime': '2025-09-21 09:57:15.656783Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '43'  }",result_log_a_new_activity_15_1.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,2,,NA,NA,NA,NA,1,1,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,7,NA,1,1,0,0,0,0,0,0,0,0,0,4,,NA,NA,NA,NA,2025-09-21 13:11:34,2025-09-21 13:13:53,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-21 13:13:54',    'utcTime': '2025-09-21 11:11:34.514086Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '39'  }",result_log_a_new_activity_15_2.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,3,,NA,NA,NA,NA,1,2,2,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,2025-09-21 14:58:51,2025-09-21 15:00:02,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-21 15:00:03',    'utcTime': '2025-09-21 12:58:51.314360Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '43'  }",result_log_a_new_activity_15_3.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,4,,NA,NA,NA,NA,1,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,0,0,0,0,0,1,"cooking in out door and indoor kitchen and eating outdoors. eastern orientation, cloudy",NA,NA,NA,NA,2025-09-21 17:16:57,2025-09-21 17:18:28,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-21 17:18:29',    'utcTime': '2025-09-21 15:16:57.334015Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '43'  }",result_log_a_new_activity_15_4.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,5,,NA,NA,NA,NA,1,2,3,NA,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,1,"House cleaning, hoovering etc, completely inside after sunset with open covers to south and east",NA,NA,NA,NA,2025-09-21 19:10:49,2025-09-21 19:14:16,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-21 19:14:17',    'utcTime': '2025-09-21 17:10:49.075999Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '48'  }",result_log_a_new_activity_15_5.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,6,,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,1,0,0,0,1,preparinf for sleep,NA,NA,NA,NA,2025-09-21 21:47:47,2025-09-21 21:49:08,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-21 21:49:09',    'utcTime': '2025-09-21 19:47:47.370285Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '39'  }",result_log_a_new_activity_15_6.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,7,,NA,NA,NA,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,1,wake up 4:45. since 5:00 berlin time preparing for the day without wearing the device,NA,NA,NA,NA,2025-09-22 05:13:41,2025-09-22 05:16:15,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-22 05:16:15',    'utcTime': '2025-09-22 03:13:41.610969Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '34'  }",result_log_a_new_activity_15_7.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,8,,NA,NA,NA,NA,1,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,1,0,1,0,0,0,0,0,0,4,driving car from home to s bahn station,NA,NA,NA,NA,2025-09-22 06:31:42,2025-09-22 06:33:18,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-22 06:33:18',    'utcTime': '2025-09-22 04:31:42.826663Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '43'  }",result_log_a_new_activity_15_8.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,9,,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,4,not wearing device during s bahn ride in Berlin. probably too much discussions.,NA,NA,NA,NA,2025-09-22 07:10:50,2025-09-22 07:12:05,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-22 07:12:06',    'utcTime': '2025-09-22 05:10:50.350692Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '29'  }",result_log_a_new_activity_15_9.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,10,,NA,NA,NA,NA,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,7,NA,0,1,0,0,0,0,0,0,0,0,0,4,walking from station tiergarten to office at tub,NA,NA,NA,NA,2025-09-22 08:03:50,2025-09-22 08:05:07,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-22 08:05:07',    'utcTime': '2025-09-22 06:03:50.513582Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '39'  }",result_log_a_new_activity_15_10.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,11,,NA,NA,NA,NA,1,2,1,NA,NA,1,2,NA,4,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,2,entering office preparing for work ,NA,NA,NA,NA,2025-09-22 08:17:57,2025-09-22 08:19:20,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-22 08:19:20',    'utcTime': '2025-09-22 06:17:57.743223Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '48'  }",result_log_a_new_activity_15_11.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,12,,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,4,no use during s bahn ride,NA,NA,NA,NA,2025-09-22 17:26:24,2025-09-22 17:27:16,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-22 17:27:17',    'utcTime': '2025-09-22 15:26:24.020978Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '24'  }",result_log_a_new_activity_15_12.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
15,log_a_new_activity,13,,NA,NA,NA,NA,1,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,0,0,0,0,0,0,0,0,0,4,driving home by car,NA,NA,NA,NA,2025-09-22 18:43:54,2025-09-22 18:44:55,NA,1,"{    'devicemanufacturer': 'Google',    'deviceplatform': 'Android',    'deviceversion': '16',    'syncdate': '2025-09-22 18:44:55',    'utcTime': '2025-09-22 16:43:54.554573Z',    'projectLanguageSelected': 'en-US',    'timezone': 'CEST',    'appversion': '2.5.0',    'buildnumber': '186',    'configversion': '2',    'devicemodel': 'Pixel 6 Pro',    'percentComplete': '39'  }",result_log_a_new_activity_15_13.zip,0,,NA,NA,,,,NA,,,,,,,NA,,NA,NA,,,,,,,NA
